,number,value,datetime_start,datetime_complete,duration,params_activation,params_bottleneck_size,params_dropout_l1,params_dropout_l2,params_dropout_l3,params_dropout_l4,params_dropout_l5,params_dropout_l6,params_lr,params_n_layers,params_optimizer,user_attrs_bottleneck,user_attrs_decoder_dropout1,user_attrs_decoder_dropout2,user_attrs_decoder_dropout3,user_attrs_decoder_dropout4,user_attrs_decoder_dropout5,user_attrs_decoder_dropout6,user_attrs_decoder_final,user_attrs_decoder_layer1,user_attrs_decoder_layer2,user_attrs_decoder_layer3,user_attrs_decoder_layer4,user_attrs_decoder_layer5,user_attrs_decoder_layer6,user_attrs_encoder_dropout1,user_attrs_encoder_dropout2,user_attrs_encoder_dropout3,user_attrs_encoder_dropout4,user_attrs_encoder_dropout5,user_attrs_encoder_dropout6,user_attrs_encoder_layer1,user_attrs_encoder_layer2,user_attrs_encoder_layer3,user_attrs_encoder_layer4,user_attrs_encoder_layer5,user_attrs_encoder_layer6,state
38,38,1.0205150842666626,2023-04-05 17:03:15.732846,2023-04-05 17:03:16.304573,0 days 00:00:00.571727,2,117,0.031986373650629105,0.14728006773778024,0.1841181612067237,0.30632122089649716,,,6.499714679234044e-05,4,SGD,"[48, 117]",0.031986373650629105,0.14728006773778024,0.1841181612067237,0.30632122089649716,,,"[3088, 193]","[117, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.031986373650629105,0.14728006773778024,0.1841181612067237,0.30632122089649716,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,PRUNED
39,39,0.25544559955596924,2023-04-05 17:03:16.305385,2023-04-05 17:03:43.101534,0 days 00:00:26.796149,2,106,0.08032381916051973,0.2835689501449822,0.09675373814376487,0.4461039773335493,,,0.00020739264763564206,4,Adam,"[48, 106]",0.08032381916051973,0.2835689501449822,0.09675373814376487,0.4461039773335493,,,"[3088, 193]","[106, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.08032381916051973,0.2835689501449822,0.09675373814376487,0.4461039773335493,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,COMPLETE
40,40,0.8452517986297607,2023-04-05 17:03:43.102901,2023-04-05 17:03:43.700050,0 days 00:00:00.597149,2,117,0.07586624533091667,0.2927511275339289,0.10518125981694994,0.44432228088319053,,,0.0003565127364754128,4,RMSprop,"[48, 117]",0.07586624533091667,0.2927511275339289,0.10518125981694994,0.44432228088319053,,,"[3088, 193]","[117, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.07586624533091667,0.2927511275339289,0.10518125981694994,0.44432228088319053,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,PRUNED
41,41,0.27000361680984497,2023-04-05 17:03:43.700986,2023-04-05 17:04:10.531557,0 days 00:00:26.830571,2,105,0.08446299019630552,0.2991421367137181,0.0842939217942652,0.39675204953868026,,,0.00019063275761946222,4,Adam,"[48, 105]",0.08446299019630552,0.2991421367137181,0.0842939217942652,0.39675204953868026,,,"[3088, 193]","[105, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.08446299019630552,0.2991421367137181,0.0842939217942652,0.39675204953868026,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,COMPLETE
42,42,0.18818020820617676,2023-04-05 17:04:10.532577,2023-04-05 17:04:37.334166,0 days 00:00:26.801589,2,109,0.0005832404989266071,0.2836125044745964,0.17071659298497244,0.43772868600256176,,,0.00018878900669094004,4,Adam,"[48, 109]",0.0005832404989266071,0.2836125044745964,0.17071659298497244,0.43772868600256176,,,"[3088, 193]","[109, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.0005832404989266071,0.2836125044745964,0.17071659298497244,0.43772868600256176,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,COMPLETE
43,43,0.18617543578147888,2023-04-05 17:04:37.335206,2023-04-05 17:05:04.132290,0 days 00:00:26.797084,2,106,0.0007475437044362071,0.30800978573305693,0.12585440270746553,0.44337909515724705,,,0.0002026434227009504,4,Adam,"[48, 106]",0.0007475437044362071,0.30800978573305693,0.12585440270746553,0.44337909515724705,,,"[3088, 193]","[106, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.0007475437044362071,0.30800978573305693,0.12585440270746553,0.44337909515724705,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,COMPLETE
44,44,0.5864874720573425,2023-04-05 17:05:04.133328,2023-04-05 17:05:05.745058,0 days 00:00:01.611730,2,91,0.004092543769877549,0.33061312100922013,0.12087573924535872,0.445956696746632,,,0.00010306320391615719,4,Adagrad,"[48, 91]",0.004092543769877549,0.33061312100922013,0.12087573924535872,0.445956696746632,,,"[3088, 193]","[91, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.004092543769877549,0.33061312100922013,0.12087573924535872,0.445956696746632,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,PRUNED
45,45,0.19943921267986298,2023-04-05 17:05:05.745860,2023-04-05 17:05:32.189283,0 days 00:00:26.443423,2,108,0.029984832996022316,0.24129273198604548,0.14339566103920887,0.4713222156367001,,,0.0001929012717672626,4,Adam,"[48, 108]",0.029984832996022316,0.24129273198604548,0.14339566103920887,0.4713222156367001,,,"[3088, 193]","[108, 48]","[48, 386]","[386, 1302]","[1302, 3088]",,,0.029984832996022316,0.24129273198604548,0.14339566103920887,0.4713222156367001,,,"[386, 48]","[1302, 386]","[3088, 1302]","[193, 3088]",,,COMPLETE
46,46,1.0298643112182617,2023-04-05 17:05:32.190329,2023-04-05 17:05:34.597830,0 days 00:00:02.407501,2,85,0.029358555291219734,0.2472053790114483,0.15559861284771825,0.4995224975013843,0.20759676740025193,,0.00010464609266943434,5,SGD,"[48, 85]",0.029358555291219734,0.2472053790114483,0.15559861284771825,0.4995224975013843,0.20759676740025193,,"[6031, 193]","[85, 48]","[48, 386]","[386, 1302]","[1302, 3088]","[3088, 6031]",,0.029358555291219734,0.2472053790114483,0.15559861284771825,0.4995224975013843,0.20759676740025193,,"[386, 48]","[1302, 386]","[3088, 1302]","[6031, 3088]","[193, 6031]",,PRUNED
47,47,0.13729147613048553,2023-04-05 17:05:34.598817,2023-04-05 17:05:45.409421,0 days 00:00:10.810604,2,113,1.2177000212970635e-05,0.2143730184792349,0.1337145467514086,,,,0.0004781022327639644,3,Adam,"[48, 113]",1.2177000212970635e-05,0.2143730184792349,0.1337145467514086,,,,"[1302, 193]","[113, 48]","[48, 386]","[386, 1302]",,,,1.2177000212970635e-05,0.2143730184792349,0.1337145467514086,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
48,48,0.15945424139499664,2023-04-05 17:05:45.410389,2023-04-05 17:05:56.264050,0 days 00:00:10.853661,2,111,0.004319630858620711,0.23227947450720393,0.20304358448465404,,,,0.000562234918456911,3,Adam,"[48, 111]",0.004319630858620711,0.23227947450720393,0.20304358448465404,,,,"[1302, 193]","[111, 48]","[48, 386]","[386, 1302]",,,,0.004319630858620711,0.23227947450720393,0.20304358448465404,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
49,49,0.1519659012556076,2023-04-05 17:05:56.264969,2023-04-05 17:06:07.164217,0 days 00:00:10.899248,2,113,0.0008601700561863422,0.22748343634471244,0.19894658213831148,,,,0.0006097300517596347,3,Adam,"[48, 113]",0.0008601700561863422,0.22748343634471244,0.19894658213831148,,,,"[1302, 193]","[113, 48]","[48, 386]","[386, 1302]",,,,0.0008601700561863422,0.22748343634471244,0.19894658213831148,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
50,50,0.1664123237133026,2023-04-05 17:06:07.165185,2023-04-05 17:06:17.992517,0 days 00:00:10.827332,2,121,0.01374288959781612,0.22326734282851793,0.21550030257607203,,,,0.0006062333179705687,3,Adam,"[48, 121]",0.01374288959781612,0.22326734282851793,0.21550030257607203,,,,"[1302, 193]","[121, 48]","[48, 386]","[386, 1302]",,,,0.01374288959781612,0.22326734282851793,0.21550030257607203,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
51,51,0.1575305312871933,2023-04-05 17:06:17.993651,2023-04-05 17:06:28.820414,0 days 00:00:10.826763,2,121,0.0012947545042634912,0.21737257391984188,0.20957586567813982,,,,0.00070094478725817,3,Adam,"[48, 121]",0.0012947545042634912,0.21737257391984188,0.20957586567813982,,,,"[1302, 193]","[121, 48]","[48, 386]","[386, 1302]",,,,0.0012947545042634912,0.21737257391984188,0.20957586567813982,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
52,52,0.187813401222229,2023-04-05 17:06:28.821409,2023-04-05 17:06:39.650413,0 days 00:00:10.829004,2,120,0.02057828862980622,0.21287391465656472,0.2083333950164006,,,,0.0007362139083632466,3,Adam,"[48, 120]",0.02057828862980622,0.21287391465656472,0.2083333950164006,,,,"[1302, 193]","[120, 48]","[48, 386]","[386, 1302]",,,,0.02057828862980622,0.21287391465656472,0.2083333950164006,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
53,53,0.19000644981861115,2023-04-05 17:06:39.651383,2023-04-05 17:06:50.486171,0 days 00:00:10.834788,2,114,0.04238759486113941,0.26223720820323454,0.22077570321921414,,,,0.0005746039889146483,3,Adam,"[48, 114]",0.04238759486113941,0.26223720820323454,0.22077570321921414,,,,"[1302, 193]","[114, 48]","[48, 386]","[386, 1302]",,,,0.04238759486113941,0.26223720820323454,0.22077570321921414,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
54,54,0.14996559917926788,2023-04-05 17:06:50.487239,2023-04-05 17:07:01.325484,0 days 00:00:10.838245,2,122,0.00043091755755969574,0.2071304474161904,0.2377987936620078,,,,0.0015893256814723752,3,Adam,"[48, 122]",0.00043091755755969574,0.2071304474161904,0.2377987936620078,,,,"[1302, 193]","[122, 48]","[48, 386]","[386, 1302]",,,,0.00043091755755969574,0.2071304474161904,0.2377987936620078,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
55,55,0.6378065943717957,2023-04-05 17:07:01.329863,2023-04-05 17:07:01.792865,0 days 00:00:00.463002,0,128,0.02165304592120004,0.20728032326976809,0.24351688976223462,,,,0.001257720178424661,3,Adam,"[48, 128]",0.02165304592120004,0.20728032326976809,0.24351688976223462,,,,"[1302, 193]","[128, 48]","[48, 386]","[386, 1302]",,,,0.02165304592120004,0.20728032326976809,0.24351688976223462,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
56,56,0.20400382578372955,2023-04-05 17:07:01.793567,2023-04-05 17:07:12.615746,0 days 00:00:10.822179,2,122,0.05222432790539822,0.18044027968561066,0.20502756931804533,,,,0.001629270084812926,3,Adam,"[48, 122]",0.05222432790539822,0.18044027968561066,0.20502756931804533,,,,"[1302, 193]","[122, 48]","[48, 386]","[386, 1302]",,,,0.05222432790539822,0.18044027968561066,0.20502756931804533,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
57,57,0.24553067982196808,2023-04-05 17:07:12.616710,2023-04-05 17:07:22.818380,0 days 00:00:10.201670,2,125,0.047304393628515795,0.23092786086967002,0.2353732122026736,,,,0.0027528518959573636,3,Adagrad,"[48, 125]",0.047304393628515795,0.23092786086967002,0.2353732122026736,,,,"[1302, 193]","[125, 48]","[48, 386]","[386, 1302]",,,,0.047304393628515795,0.23092786086967002,0.2353732122026736,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
58,58,0.22099949419498444,2023-04-05 17:07:22.819724,2023-04-05 17:07:33.659410,0 days 00:00:10.839686,5,121,0.018442331537864714,0.19915548275124975,0.2673382189048591,,,,0.0009070290711636725,3,Adam,"[48, 121]",0.018442331537864714,0.19915548275124975,0.2673382189048591,,,,"[1302, 193]","[121, 48]","[48, 386]","[386, 1302]",,,,0.018442331537864714,0.19915548275124975,0.2673382189048591,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
59,59,1.042174220085144,2023-04-05 17:07:33.660486,2023-04-05 17:07:33.888445,0 days 00:00:00.227959,2,114,0.017428951259505873,0.2601249622883,0.20006319572297657,,,,0.0005785243823255323,3,SGD,"[48, 114]",0.017428951259505873,0.2601249622883,0.20006319572297657,,,,"[1302, 193]","[114, 48]","[48, 386]","[386, 1302]",,,,0.017428951259505873,0.2601249622883,0.20006319572297657,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
60,60,0.18904787302017212,2023-04-05 17:07:33.889394,2023-04-05 17:07:44.701236,0 days 00:00:10.811842,2,54,0.034681549027942335,0.2301023576790625,0.22257796827056223,,,,0.0016775829391377907,3,Adam,"[48, 54]",0.034681549027942335,0.2301023576790625,0.22257796827056223,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.034681549027942335,0.2301023576790625,0.22257796827056223,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
61,61,0.14887608587741852,2023-04-05 17:07:44.702172,2023-04-05 17:07:55.525108,0 days 00:00:10.822936,2,125,0.008023465476640033,0.19929445356432463,0.16351008593728172,,,,0.0004982595347055013,3,Adam,"[48, 125]",0.008023465476640033,0.19929445356432463,0.16351008593728172,,,,"[1302, 193]","[125, 48]","[48, 386]","[386, 1302]",,,,0.008023465476640033,0.19929445356432463,0.16351008593728172,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
62,62,0.13952720165252686,2023-04-05 17:07:55.526076,2023-04-05 17:08:06.401569,0 days 00:00:10.875493,2,126,0.00389395899784354,0.19519540694308474,0.16581093677070746,,,,0.0006009929642001837,3,Adam,"[48, 126]",0.00389395899784354,0.19519540694308474,0.16581093677070746,,,,"[1302, 193]","[126, 48]","[48, 386]","[386, 1302]",,,,0.00389395899784354,0.19519540694308474,0.16581093677070746,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
63,63,0.19917559623718262,2023-04-05 17:08:06.402831,2023-04-05 17:08:17.233295,0 days 00:00:10.830464,2,127,0.05076803922505292,0.19602821357398853,0.1599878521417317,,,,0.0004202514283978156,3,Adam,"[48, 127]",0.05076803922505292,0.19602821357398853,0.1599878521417317,,,,"[1302, 193]","[127, 48]","[48, 386]","[386, 1302]",,,,0.05076803922505292,0.19602821357398853,0.1599878521417317,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
64,64,0.13409043848514557,2023-04-05 17:08:17.234224,2023-04-05 17:08:28.077053,0 days 00:00:10.842829,2,125,0.0005342618271762115,0.16957626219612543,0.1873809751903548,,,,0.0010528672134043078,3,Adam,"[48, 125]",0.0005342618271762115,0.16957626219612543,0.1873809751903548,,,,"[1302, 193]","[125, 48]","[48, 386]","[386, 1302]",,,,0.0005342618271762115,0.16957626219612543,0.1873809751903548,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
65,65,0.782677173614502,2023-04-05 17:08:28.078218,2023-04-05 17:08:28.300453,0 days 00:00:00.222235,0,124,0.03183600037162633,0.1660828693133547,,,,,0.001099435408643522,2,Adam,"[48, 124]",0.03183600037162633,0.1660828693133547,,,,,"[386, 193]","[124, 48]","[48, 386]",,,,,0.03183600037162633,0.1660828693133547,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
66,66,0.8524066209793091,2023-04-05 17:08:28.301161,2023-04-05 17:08:28.540799,0 days 00:00:00.239638,2,124,0.05601526095392285,0.19121504418049773,0.18298317320567203,,,,0.0009419153030923585,3,RMSprop,"[48, 124]",0.05601526095392285,0.19121504418049773,0.18298317320567203,,,,"[1302, 193]","[124, 48]","[48, 386]","[386, 1302]",,,,0.05601526095392285,0.19121504418049773,0.18298317320567203,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
67,67,0.738866925239563,2023-04-05 17:08:28.541466,2023-04-05 17:08:28.761642,0 days 00:00:00.220176,2,119,0.02074389541309872,0.16877288825405057,,,,,0.00031197778295523934,2,Adam,"[48, 119]",0.02074389541309872,0.16877288825405057,,,,,"[386, 193]","[119, 48]","[48, 386]",,,,,0.02074389541309872,0.16877288825405057,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
68,68,0.18914401531219482,2023-04-05 17:08:28.762592,2023-04-05 17:08:39.599782,0 days 00:00:10.837190,5,128,0.001702816943607621,0.21183505587775486,0.13747792091701327,,,,0.0014018706267668933,3,Adam,"[48, 128]",0.001702816943607621,0.21183505587775486,0.13747792091701327,,,,"[1302, 193]","[128, 48]","[48, 386]","[386, 1302]",,,,0.001702816943607621,0.21183505587775486,0.13747792091701327,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
69,69,0.17360587418079376,2023-04-05 17:08:39.600753,2023-04-05 17:08:50.424349,0 days 00:00:10.823596,2,114,0.03951782195688853,0.1820650226872737,0.16421065065952375,,,,0.0023666786960724585,3,Adam,"[48, 114]",0.03951782195688853,0.1820650226872737,0.16421065065952375,,,,"[1302, 193]","[114, 48]","[48, 386]","[386, 1302]",,,,0.03951782195688853,0.1820650226872737,0.16421065065952375,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
70,70,0.7165875434875488,2023-04-05 17:08:50.425391,2023-04-05 17:08:50.675816,0 days 00:00:00.250425,3,119,0.06087246835338126,0.2085781303465215,0.1889326664069233,,,,0.0009220792363254877,3,Adam,"[48, 119]",0.06087246835338126,0.2085781303465215,0.1889326664069233,,,,"[1302, 193]","[119, 48]","[48, 386]","[386, 1302]",,,,0.06087246835338126,0.2085781303465215,0.1889326664069233,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
71,71,0.16366435587406158,2023-04-05 17:08:50.676562,2023-04-05 17:09:01.498271,0 days 00:00:10.821709,2,113,0.0012081787169974218,0.24877469113094486,0.19835233764860993,,,,0.00046316124138220255,3,Adam,"[48, 113]",0.0012081787169974218,0.24877469113094486,0.19835233764860993,,,,"[1302, 193]","[113, 48]","[48, 386]","[386, 1302]",,,,0.0012081787169974218,0.24877469113094486,0.19835233764860993,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
72,72,0.16804082691669464,2023-04-05 17:09:01.499247,2023-04-05 17:09:12.286330,0 days 00:00:10.787083,2,124,0.015260868156668867,0.2368628674201842,0.14725664486378628,,,,0.0004916307592106701,3,Adam,"[48, 124]",0.015260868156668867,0.2368628674201842,0.14725664486378628,,,,"[1302, 193]","[124, 48]","[48, 386]","[386, 1302]",,,,0.015260868156668867,0.2368628674201842,0.14725664486378628,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
73,73,0.1763385832309723,2023-04-05 17:09:12.287325,2023-04-05 17:09:23.105461,0 days 00:00:10.818136,2,39,0.02915427996137881,0.1552729932672001,0.1735153233434542,,,,0.0007285003611250778,3,Adam,"[48, 39]",0.02915427996137881,0.1552729932672001,0.1735153233434542,,,,"[1302, 193]","[39, 48]","[48, 386]","[386, 1302]",,,,0.02915427996137881,0.1552729932672001,0.1735153233434542,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
74,74,0.8252624869346619,2023-04-05 17:09:23.106389,2023-04-05 17:09:23.359045,0 days 00:00:00.252656,1,116,0.012794581476495911,0.2174667641254572,0.23415103362634387,,,,0.0002768709989621432,3,Adam,"[48, 116]",0.012794581476495911,0.2174667641254572,0.23415103362634387,,,,"[1302, 193]","[116, 48]","[48, 386]","[386, 1302]",,,,0.012794581476495911,0.2174667641254572,0.23415103362634387,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
75,75,0.5877454876899719,2023-04-05 17:09:23.359789,2023-04-05 17:09:23.579277,0 days 00:00:00.219488,2,122,0.00021973646887905006,0.19706260554284924,,,,,0.0007681239559551195,2,Adam,"[48, 122]",0.00021973646887905006,0.19706260554284924,,,,,"[386, 193]","[122, 48]","[48, 386]",,,,,0.00021973646887905006,0.19706260554284924,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
76,76,0.19053912162780762,2023-04-05 17:09:23.580031,2023-04-05 17:09:34.397980,0 days 00:00:10.817949,2,65,0.040523865407352436,0.17533984650816803,0.19690464451637582,,,,0.0012536689075332,3,Adam,"[48, 65]",0.040523865407352436,0.17533984650816803,0.19690464451637582,,,,"[1302, 193]","[65, 48]","[48, 386]","[386, 1302]",,,,0.040523865407352436,0.17533984650816803,0.19690464451637582,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
77,77,0.5963305830955505,2023-04-05 17:09:34.399002,2023-04-05 17:09:34.637035,0 days 00:00:00.238033,2,126,0.060203373051255504,0.16152202063296225,0.25186131495045094,,,,0.00040513190557808467,3,Adagrad,"[48, 126]",0.060203373051255504,0.16152202063296225,0.25186131495045094,,,,"[1302, 193]","[126, 48]","[48, 386]","[386, 1302]",,,,0.060203373051255504,0.16152202063296225,0.25186131495045094,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
78,78,0.1655106246471405,2023-04-05 17:09:34.637948,2023-04-05 17:09:44.421718,0 days 00:00:09.783770,2,111,0.016392124949730143,0.18799130866767008,,,,,0.0016409623625345802,2,Adam,"[48, 111]",0.016392124949730143,0.18799130866767008,,,,,"[386, 193]","[111, 48]","[48, 386]",,,,,0.016392124949730143,0.18799130866767008,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
79,79,0.9930827021598816,2023-04-05 17:09:44.422722,2023-04-05 17:09:44.653590,0 days 00:00:00.230868,0,116,0.043716895496409565,0.22883430604402097,0.15059910090062933,,,,0.0002634843358222249,3,SGD,"[48, 116]",0.043716895496409565,0.22883430604402097,0.15059910090062933,,,,"[1302, 193]","[116, 48]","[48, 386]","[386, 1302]",,,,0.043716895496409565,0.22883430604402097,0.15059910090062933,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
80,80,0.5423607230186462,2023-04-05 17:09:44.654315,2023-04-05 17:09:45.101251,0 days 00:00:00.446936,2,103,0.02745533097884633,0.14581460601421087,0.16793175146395398,,,,0.0005192546552105109,3,RMSprop,"[48, 103]",0.02745533097884633,0.14581460601421087,0.16793175146395398,,,,"[1302, 193]","[103, 48]","[48, 386]","[386, 1302]",,,,0.02745533097884633,0.14581460601421087,0.16793175146395398,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
81,81,0.17621006071567535,2023-04-05 17:09:45.102453,2023-04-05 17:09:55.925556,0 days 00:00:10.823103,2,114,8.717550217325263e-05,0.24800314327251688,0.19446351018982752,,,,0.00045258945480884563,3,Adam,"[48, 114]",8.717550217325263e-05,0.24800314327251688,0.19446351018982752,,,,"[1302, 193]","[114, 48]","[48, 386]","[386, 1302]",,,,8.717550217325263e-05,0.24800314327251688,0.19446351018982752,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
82,82,0.16883917152881622,2023-04-05 17:09:55.926769,2023-04-05 17:10:06.825212,0 days 00:00:10.898443,2,118,0.010899490857422646,0.2553479321131029,0.2129603093890294,,,,0.0007358156048963525,3,Adam,"[48, 118]",0.010899490857422646,0.2553479321131029,0.2129603093890294,,,,"[1302, 193]","[118, 48]","[48, 386]","[386, 1302]",,,,0.010899490857422646,0.2553479321131029,0.2129603093890294,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
83,83,0.19188392162322998,2023-04-05 17:10:06.826204,2023-04-05 17:10:17.633838,0 days 00:00:10.807634,2,109,0.027306645027548714,0.23934218436163707,0.1844399360378854,,,,0.00032513604636337696,3,Adam,"[48, 109]",0.027306645027548714,0.23934218436163707,0.1844399360378854,,,,"[1302, 193]","[109, 48]","[48, 386]","[386, 1302]",,,,0.027306645027548714,0.23934218436163707,0.1844399360378854,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
84,84,0.758105456829071,2023-04-05 17:10:17.634824,2023-04-05 17:10:17.886345,0 days 00:00:00.251521,3,122,0.011679957761823562,0.2689599838079425,0.13291423621778847,,,,0.00038464254032618856,3,Adam,"[48, 122]",0.011679957761823562,0.2689599838079425,0.13291423621778847,,,,"[1302, 193]","[122, 48]","[48, 386]","[386, 1302]",,,,0.011679957761823562,0.2689599838079425,0.13291423621778847,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
85,85,0.18783830106258392,2023-04-05 17:10:17.887115,2023-04-05 17:10:28.697394,0 days 00:00:10.810279,2,114,0.04125085687111084,0.22117038736179984,0.19988105957764418,,,,0.0010444382287425765,3,Adam,"[48, 114]",0.04125085687111084,0.22117038736179984,0.19988105957764418,,,,"[1302, 193]","[114, 48]","[48, 386]","[386, 1302]",,,,0.04125085687111084,0.22117038736179984,0.19988105957764418,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
86,86,0.7265064716339111,2023-04-05 17:10:28.698367,2023-04-05 17:10:28.950371,0 days 00:00:00.252004,1,112,0.06490375327425912,0.2014744889992884,0.17724916452831463,,,,0.0006181585966598036,3,Adam,"[48, 112]",0.06490375327425912,0.2014744889992884,0.17724916452831463,,,,"[1302, 193]","[112, 48]","[48, 386]","[386, 1302]",,,,0.06490375327425912,0.2014744889992884,0.17724916452831463,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
87,87,0.1540118306875229,2023-04-05 17:10:28.951293,2023-04-05 17:10:39.763629,0 days 00:00:10.812336,2,126,0.00023142281232183676,0.24768475319698538,0.22808294278799143,,,,0.0005124983430234164,3,Adam,"[48, 126]",0.00023142281232183676,0.24768475319698538,0.22808294278799143,,,,"[1302, 193]","[126, 48]","[48, 386]","[386, 1302]",,,,0.00023142281232183676,0.24768475319698538,0.22808294278799143,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
88,88,0.1658136397600174,2023-04-05 17:10:39.764628,2023-04-05 17:10:50.595133,0 days 00:00:10.830505,2,126,0.02434902828281247,0.21466111553743109,0.22404539451920943,,,,0.0009056476802762029,3,Adam,"[48, 126]",0.02434902828281247,0.21466111553743109,0.22404539451920943,,,,"[1302, 193]","[126, 48]","[48, 386]","[386, 1302]",,,,0.02434902828281247,0.21466111553743109,0.22404539451920943,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
